accepted_grafts_on_target_before_stage,activation,actual_decision,actual_gain,actual_target,best_loss,best_step,candidate_composed_gain,candidate_composed_loss,candidate_score,candidate_tag,candidate_target,checkpoint_bytes_delta,efficiency_rank,efficiency_score,elapsed_s,final_loss,gain,gain_per_mb_checkpoint,gain_per_million_params,gain_per_probe_second,init_scale,learning_rate,matches_actual_target,ntk_activation_score,ntk_delta_abs,ntk_delta_from_previous_stage,ntk_hybrid_bonus,ntk_hybrid_penalty,ntk_rank,ntk_risk_penalty,params_per_graft,pass,previous_composed_loss,previous_loss,previous_ntk_activation_score,probe_seconds,redundancy_penalty,run_dir,saturation_adjusted_ntk,seed,stage,trained_steps
0,silu,approved,1.5020370483398438e-05,blocks.2,10.414533615112305,5000,1.0013580322265625e-05,10.414533615112305,5.078917026519775e-05,blocks.2|lr=1.00e-07|scale=1.00e-02|act=silu,blocks.2,19882756,6,-9.032953629050553e-05,765.2136567550187,10.414768934249878,1.0013580322265625e-05,5.036314041305755e-07,2.014525616522302e-06,1.3085992694810788e-08,0.01,1e-07,True,2.0366914868354797,0.004176020622253418,-0.004176020622253418,4.0775589942932127e-05,0.0,3,0.0,4970689,deep,10.414543628692627,10.414543628692627,2.040867507457733,765.2136567550187,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,2.0366914868354797,42,3,20000
0,silu,approved,1.5020370483398438e-05,blocks.2,10.41453218460083,10000,1.1444091796875e-05,10.41453218460083,5.2219681739807127e-05,blocks.2|lr=1.00e-07|scale=5.00e-03|act=silu,blocks.2,19882756,7,-0.00010629323512439532,939.1557598400104,10.414716482162476,1.1444091796875e-05,5.755787475778006e-07,2.3023149903112024e-06,1.2185509886905825e-08,0.005,1e-07,True,2.0366914868354797,0.004176020622253418,-0.004176020622253418,4.0775589942932127e-05,0.0,3,0.0,4970689,deep,10.414543628692627,10.414543628692627,2.040867507457733,939.1557598400104,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,2.0366914868354797,42,3,25000
0,silu,approved,1.5020370483398438e-05,blocks.2,10.414530992507935,15000,1.2636184692382812e-05,10.414530992507935,5.341177463531494e-05,blocks.2|lr=1.00e-07|scale=1.00e-03|act=silu,blocks.2,19882756,8,-0.00012716161908188752,1159.7605283700104,10.414592027664185,1.2636184692382812e-05,6.355348671171548e-07,2.542139468468619e-06,1.0895511946886469e-08,0.001,1e-07,True,2.0366914868354797,0.004176020622253418,-0.004176020622253418,4.0775589942932127e-05,0.0,3,0.0,4970689,deep,10.414543628692627,10.414543628692627,2.040867507457733,1159.7605283700104,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,2.0366914868354797,42,3,30000
1,silu,approved,1.5020370483398438e-05,blocks.2,10.414543628692627,0,0.0,10.414543628692627,-2.95310640335083e-05,blocks.3|lr=3.00e-08|scale=1.00e-02|act=silu,blocks.3,19882756,9,-0.00018382661949846752,500.04868561198236,10.414546012878418,0.0,0.0,0.0,0.0,0.01,3e-08,False,3.0453742146492004,0.0015193819999694824,0.0015193819999694824,3.0468935966491703e-05,5e-05,2,5e-05,4970689,deep,10.414543628692627,10.414543628692627,3.043854832649231,500.04868561198236,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.5226871073246002,42,3,15000
4,silu,approved,1.5020370483398438e-05,blocks.2,10.414543628692627,0,0.0,10.414543628692627,-0.00022343779420852663,blocks.4|lr=3.00e-08|scale=1.00e-03|act=silu,blocks.4,19882756,10,-0.0005106349848607681,468.13233923498774,10.414544343948364,0.0,0.0,0.0,0.0,0.001,3e-08,False,4.120635747909546,0.007966279983520508,0.007966279983520508,1.656220579147339e-05,0.0002,1,0.0002,4970689,deep,10.414543628692627,10.414543628692627,4.112669467926025,468.13233923498774,0.00024,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,0.8241271495819091,42,3,15000
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-2.953839600086212e-05,blocks.3|lr=3.00e-08|scale=1.00e-03|act=silu,blocks.3,19882756,1,-0.00018410231116687157,502.8056022960227,10.414529800415039,0.0,0.0,0.0,0.0,0.001,3e-08,True,3.045767307281494,0.00039309263229370117,0.00039309263229370117,3.046160399913788e-05,5e-05,2,5e-05,4970689,deep,10.414528608322144,10.414528608322144,3.0453742146492004,502.8056022960227,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.522883653640747,42,4,15000
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-3.96330851316452e-05,blocks.2|lr=3.00e-08|scale=5.00e-03|act=silu,blocks.2,19882756,2,-0.0001888738607331683,550.5210979589901,10.414527416229248,0.0,0.0,0.0,0.0,0.005,3e-08,False,2.025771915912628,0.010919570922851562,-0.010919570922851562,2.0366914868354797e-05,5e-05,3,5e-05,4970689,deep,10.414528608322144,10.414528608322144,2.0366914868354797,550.5210979589901,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.012885957956314,42,4,15000
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-3.96330851316452e-05,blocks.2|lr=1.00e-07|scale=1.00e-02|act=silu,blocks.2,19882756,3,-0.00018944938486126868,556.2763392399938,10.414644956588745,0.0,0.0,0.0,0.0,0.01,1e-07,False,2.025771915912628,0.010919570922851562,-0.010919570922851562,2.0366914868354797e-05,5e-05,3,5e-05,4970689,deep,10.414528608322144,10.414528608322144,2.0366914868354797,556.2763392399938,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.012885957956314,42,4,15000
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-3.96330851316452e-05,blocks.2|lr=3.00e-07|scale=5.00e-03|act=silu,blocks.2,19882756,4,-0.00018955271023096958,557.3095929370029,10.417677640914917,0.0,0.0,0.0,0.0,0.005,3e-07,False,2.025771915912628,0.010919570922851562,-0.010919570922851562,2.0366914868354797e-05,5e-05,3,5e-05,4970689,deep,10.414528608322144,10.414528608322144,2.0366914868354797,557.3095929370029,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.012885957956314,42,4,15000
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-3.96330851316452e-05,blocks.2|lr=1.00e-07|scale=1.00e-03|act=silu,blocks.2,19882756,5,-0.00019027582557296937,564.5407463570009,10.414527416229248,0.0,0.0,0.0,0.0,0.001,1e-07,False,2.025771915912628,0.010919570922851562,-0.010919570922851562,2.0366914868354797e-05,5e-05,3,5e-05,4970689,deep,10.414528608322144,10.414528608322144,2.0366914868354797,564.5407463570009,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.012885957956314,42,4,15000
